text,label
Name VERB	one NUM	second-generation ADJ	technology PUNCT	that NOUN	is NOUN	market DET	ready AUX,A1
Name SPACE	one VERB	third-generation NUM	technology ADJ	that PUNCT	is NOUN	market NOUN	ready DET,A1
Name VERB	one NUM	outher ADJ	country NOUN	with ADP	defined VERB	national ADJ	or CCONJ	regional ADJ	target NOUN,A1
Name SPACE	one VERB	other NUM	country ADJ	without NOUN	defined ADP	national VERB	or ADJ	regional CCONJ	target ADJ,A1
Use NOUN	of ADP	wind NOUN	power NOUN	in ADP	2012 NUM	increased VERB	by ADP	WHAT	percentage NOUN,D3
Use SPACE	of NOUN	wind ADP	power NOUN	in NOUN	2012 ADP	decreased NUM	by VERB	WHAT	percentage DET,D3
Name VERB	another DET	language NOUN	that DET	Common ADJ	Slavic PROPN	can VERB	be AUX	written VERB	in ADP	besides SCONJ	Serbian PROPN	Cyrillic PROPN,A1
Name VERB	the DET	individual NOUN	that DET	consolidated VERB	the DET	companies NOUN	that DET	were AUX	to PART	become VERB	the DET	Computing-Tabulating-Recording PROPN	Company PUNCT,A1
Name VERB	an DET	example NOUN	of ADP	a DET	heavy ADJ	isotope NOUN,A1
Name VERB	another DET	example NOUN	of ADP	a DET	heavy ADJ	isotope NOUN,A1
Name VERB	an DET	example NOUN	of ADP	a DET	heavy ADJ	transitope NOUN,A1
Name VERB	another DET	example NOUN	of ADP	a DET	heavy ADJ	transitope NOUN,A1
Name VERB	some DET	examples NOUN	of ADP	non-infectious ADJ	causes ADJ	of ADJ	hyperthyroidism NOUN,A1
Name VERB	two NUM	examples NOUN	WHEN	amounts NOUN	of ADP	salts NOUN	and CCONJ	sugar NOUN	are AUX	recommended VERB	although SCONJ	rarely ADV	used VERB,A1
Name VERB	other ADJ	causes NOUN	of ADP	viral ADJ	infections NOUN,A1
Name NOUN	6 NUM	important ADJ	Philadelphia PROPN	architects NOUN,A1
Name VERB	a DET	type NOUN	of ADP	row NOUN	house NOUN	in ADP	the DET	city NOUN,A1
Name VERB	the DET	six NUM	largest ADJ	European ADJ	ethnic ADJ	groups NOUN	in ADP	the DET	city NOUN,A1
Name VERB	three NUM	sub-cultures NOUN	in PUNCT	the NOUN	Center ADP	City DET,A1
Name VERB	a DET	University PROPN	located VERB	in ADP	the DET	city NOUN,A1
Name VERB	the DET	archaeology NOUN	museum NOUN,A1
Name VERB	a DET	museum NOUN	named VERB	after ADP	a DET	founding VERB	father NOUN,A1
Name PROPN	Philidelphia's PROPN	largest PART	park ADJ,A1
Name VERB	the DET	accent NOUN	spoken VERB	in ADP	the DET	area NOUN,A1
Name VERB	two NUM	districts NOUN	with ADP	good ADJ	night NOUN	life NOUN,A1
Name VERB	a DET	type NOUN	of ADP	music NOUN	from ADP	the DET	70's NUM	that PART	influenced DET	the VERB	nation DET,A1
Name VERB	a DET	hip/hop NOUN	artist SYM	from NOUN	the NOUN	city ADP,A1
Name VERB	a DET	smaller ADJ	newspaper NOUN,A1
Name VERB	a DET	Jewish ADJ	newspaper NOUN,A1
Name VERB	the DET	3 NUM	public ADJ	radio NOUN	stations NOUN,A1
Name VERB	a DET	proposed VERB	project NOUN	to PART	repalce VERB	it PRON,A1
Name VERB	the DET	main ADJ	airport NOUN,A1
Name VERB	a DET	bridge NOUN	in ADP	the DET	city NOUN,A1
Name NOUN	2 NUM	rail NOUN	companies NOUN	that DET	use VERB	the DET	city NOUN	as SCONJ	a DET	hub NOUN,A1
Name VERB	a DET	player NOUN	that DET	commonly ADV	receives VERB	the DET	first ADJ	possession NOUN	of ADP	the DET	ball NOUN,A1
Name VERB	two NUM	diverse ADJ	geographies NOUN	that DET	king NOUN	George PROPN	II PROPN	had AUX	to PART	protect VERB,A1
Identify VERB	a DET	major ADJ	factor NOUN	in ADP	this DET	feckless ADJ	strategy NOUN	by ADP	France PROPN	of ADP	not PART	defending VERB	its DET	colonies NOUN	with ADP	enthusiasm NOUN,B1
Identify VERB	an DET	advantage NOUN	that DET	Britain PROPN	had AUX	during ADP	the DET	Seven PROPN	Year's PROPN	War PART,B1
Describe VERB	the DET	command NOUN	of ADP	Prince PROPN	Ferdinand PROPN	of ADP	Brunswick PROPN,C1
Describe VERB	the DET	command NOUN	of ADP	the DET	Duke PROPN	ofBrunswich-Bevern PROPN,C1
Describe VERB	the DET	command NOUN	of ADP	Field PROPN	Marshall PROPN	James PROPN	Keith PROPN,C1
Name VERB	the DET	four NUM	opponents NOUN	of ADP	Prussia PROPN,A1
Identify VERB	a DET	success NOUN	of ADP	the DET	Austrians PROPN,B1
Identify VERB	a DET	new ADJ	country NOUN	that DET	joined VERB	the DET	war NOUN	in ADP	1762 NUM,B1
Identify VERB	a DET	second ADJ	new ADJ	country NOUN	that DET	joined VERB	the DET	war NOUN	in ADP	1762 NUM,B1
Identify VERB	a DET	major ADJ	Prussian ADJ	loss NOUN	to ADP	the DET	Russians PROPN,B1
identify VERB	a DET	major ADJ	Prussian ADJ	loss NOUN	to ADP	the DET	Austrians PROPN,B1
Identify VERB	the DET	French ADJ	colonies NOUN	lost VERB	to SPACE	the ADP	British DET	in PROPN	1759 ADP	and NUM	1762 CCONJ,B1
Identify VERB	two NUM	other ADJ	French ADJ	possessions NOUN	captured VERB	by ADP	the DET	British PROPN,B1
Name VERB	two NUM	major ADJ	events NOUN	of ADP	the DET	Seven PROPN	Years' PROPN	War PART	In PROPN	North ADP	America PROPN,A1
Name VERB	two NUM	more ADJ	major ADJ	events NOUN	of ADP	the DET	Seven PROPN	Years' PROPN	War PART	in PROPN	North ADP	America PROPN,A1
List PROPN	Gaddafi's PROPN	lifespan PART,A1
Describe VERB	the DET	Popular PROPN	Revolution PROPN,C1
List NOUN	two NUM	reasons NOUN	WHY	Libya PROPN	become VERB	an DET	"international PUNCT	pariah" ADJ,A1
Name VERB	two NUM	significant ADJ	events NOUN	in ADP	1986 NUM	that DET	demonstrated VERB	the DET	world's NOUN	view PART	of NOUN	Libya ADP,A1
Describe PROPN	Gaddafi's PROPN	humble PART	upbringing ADJ,C1
Describe PROPN	Gaddafi's PROPN	early PART	childhood ADJ,C1
Describe PROPN	Gaddafi's PROPN	first PART	experience ADJ	with NOUN	education ADP,C1
Describe PROPN	Gaddafi's PROPN	parents' PART	educational NOUN	backgrounds PART,C1
List VERB	several ADJ	biographies NOUN	that DET	influenced VERB	Gaddafi PROPN,A1
Name VERB	one NUM	event NOUN	that DET	occurred VERB	in ADP	the DET	Arab ADJ	world NOUN	during ADP	Gaddafi PROPN	's PART	childhood NOUN	that DET	influenced VERB	his DET	life NOUN,A1
List VERB	the DET	two NUM	names NOUN	of ADP	Gaddafi's PROPN	coup PART,A1
Name VERB	one NUM	of ADP	the DET	individuals NOUN	considered VERB	the DET	founding VERB	fathers NOUN	of ADP	modern ADJ	Cypriot ADJ	art NOUN,A1
Name VERB	the DET	other ADJ	individual NOUN	considered VERB	the DET	founding VERB	fathers NOUN	of ADP	modern ADJ	Cypriot ADJ	art NOUN,A1
Using VERB	the DET	heliocentric ADJ	coordinate NOUN	system NOUN	WHEN	did ADV	Neptune AUX	reach PROPN	the VERB	discovery DET	longitude NOUN,D3
Using VERB	the DET	heliocentric ADJ	coordinate NOUN	system NOUN	WHEN	did ADV	Jupiter AUX	reach PROPN	the VERB	discovery DET	longitude NOUN,D3
Translated VERB	Soviet ADJ	studies NOUN	are AUX	available ADJ	from ADP	WHAT	decade NOUN,C2
Compared VERB	to ADP	other ADJ	countries NOUN	HOW	large ADV	is ADJ	the AUX	US DET,B3
Name VERB	one NUM	of ADP	the DET	tribes NOUN	Native PROPN	Americans PROPN	established VERB	in ADP	the DET	Americas PROPN,A1
