text,label
NOUN AUX DET ADJ NOUN ADP NOUN CCONJ NOUN ADP DET VERB NOUN WHICH VERB DET ADJ NOUN ADP DET NOUN ADP DET NOUN NOUN CCONJ DET NOUN ADP DET NOUN NOUN,DIFFICULT
DET ADJ NOUN PUNCT NOUN VERB AUX VERB ADP ADJ NOUN CCONJ VERB SCONJ VERB DET ADJ NOUN NOUN VERB AUX VERB ADP NOUN NOUN DET ADP DET AUX HOW,DIFFICULT
DET NOUN NOUN VERB ADP NOUN NOUN ADV WHICH PROPN VERB DET NOUN,DIFFICULT
WHAT AUX NOUN VERB NOUN ADP DET NOUN ADP DET NOUN,DIFFICULT
NOUN AUX VERB ADP NOUN VERB NOUN NUM NOUN AUX VERB PROPN WHICH NOUN ADV VERB WHY PROPN VERB ADP ADJ NOUN ADP DET NOUN ADP DET NOUN,EASY
WHICH NOUN VERB DET ADJ NOUN ADP VERB NOUN ADP NOUN,DIFFICULT
ADP DET NOUN NOUN WHICH ADJ VERB WHY DET NOUN ADP NOUN NOUN ADP NUM ADJ NOUN ADP DET ADJ,DIFFICULT
NOUN VERB NOUN VERB DET NOUN VERB VERB NOUN NOUN VERB ADP VERB NOUN ADP ADJ NOUN VERB ADP DET NOUN DET NOUN AUX ADJ CCONJ VERB WHAT VERB AUX VERB ADP VERB NOUN,DIFFICULT
ADJ ADJ NOUN NOUN VERB DET ADJ NOUN ADP VERB DET ADJ NOUN VERB ADP ADJ NOUN ADP NOUN DET NOUN VERB DET NOUN ADP DET NOUN CCONJ VERB ADP NOUN PART VERB VERB NOUN NOUN VERB DET NOUN VERB ADP DET,DIFFICULT
DET VERB ADJ NOUN VERB NUM ADJ NOUN ADP DET NOUN NOUN PART AUX VERB ADP DET NOUN NOUN WHICH PRON AUX ADJ ADP NOUN ADP NUM,DIFFICULT
DET NOUN DET VERB ADJ NOUN AUX VERB ADP DET ADJ NOUN ADP NOUN DET VERB ADJ NOUN DET NOUN VERB ADJ NOUN WHICH ADJ VERB WHY DET NOUN VERB ADJ NOUN,DIFFICULT
WHY AUX ADJ NOUN AUX VERB ADP DET NOUN,DIFFICULT
ADJ NOUN VERB NOUN PART AUX VERB CCONJ PART VERB NOUN CCONJ NOUN NOUN WHAT NOUN VERB NOUN NOUN AUX ADP DET NOUN,EASY
DET NOUN AUX VERB DET ADJ NOUN DET VERB NOUN CCONJ VERB VERB ADP PART NUM NOUN ADJ SCONJ ADJ NOUN ADJ SCONJ VERB NOUN WHICH AUX DET NOUN ADP VERB DET ADJ NOUN,DIFFICULT
NOUN ADV VERB ADJ NOUN ADP VERB DET ADJ NOUN ADP NOUN DET NOUN VERB VERB ADP DET NOUN ADP NOUN ADP NOUN NOUN CCONJ VERB DET ADJ NOUN VERB WHAT NUM NOUN,DIFFICULT
WHICH NOUN AUX PART VERB ADJ NOUN ADP NOUN,DIFFICULT
DET NOUN AUX VERB NOUN ADP DET NOUN ADP NOUN DET NOUN VERB DET VERB NOUN ADP NUM NOUN ADP ADJ NOUN DET VERB NOUN AUX DET NOUN ADP NUM NOUN WHEN ADJ CCONJ NUM NOUN WHEN VERB ADP DET NOUN DET VERB NOUN NOUN ADP ADJ NOUN WHEN DET NOUN AUX VERB ADP DET ADJ NOUN WHICH NOUN ADV VERB DET NOUN,EASY
NOUN ADP DET NOUN NOUN VERB DET NOUN ADP DET ADJ NOUN CCONJ ADV VERB DET NOUN PART VERB HOW PRON VERB VERB DET NOUN WHICH AUX DET NOUN ADP DET NOUN,DIFFICULT
DET NOUN VERB DET NOUN ADP DET NOUN ADP NOUN CCONJ VERB DET NOUN ADJ ADP ADJ NOUN ADP DET NOUN VERB ADP DET NOUN ADP DET NOUN WHICH NOUN ADV VERB WHY DET NOUN VERB ADP DET NOUN,DIFFICULT
WHICH ADJ VERB NUM NOUN NOUN VERB ADV PART VERB VERB NOUN,DIFFICULT
DET NOUN VERB DET NOUN PART VERB DET ADJ NOUN ADP DET NOUN PRON ADV VERB DET NOUN NUM NOUN WHICH ADJ VERB WHY PRON VERB DET NOUN ADJ NOUN,EASY
WHICH NOUN VERB ADV ADV AUX VERB ADP DET ADJ NOUN,EASY
WHICH ADJ VERB DET NOUN ADP DET NOUN VERB SCONJ DET NOUN ADP NOUN,EASY
WHICH ADP DET NOUN NOUN VERB ADV AUX DET ADJ ADJ ADJ NOUN ADP NOUN,DIFFICULT
WHICH NOUN VERB AUX VERB ADP DET NOUN NOUN PART VERB NOUN,DIFFICULT
DET NOUN AUX VERB PART VERB NOUN VERB DET VERB NOUN PUNCT PROPN PROPN PROPN PROPN VERB NOUN CCONJ NOUN WHICH DET NOUN ADP DET NOUN VERB DET NOUN,DIFFICULT
DET ADJ NOUN VERB ADP ADJ ADP ADJ NOUN AUX NOUN PROPN PROPN ADJ NOUN CCONJ ADJ WHICH ADP DET VERB ADV VERB DET NOUN ADP DET NOUN VERB DET NOUN,EASY
DET NOUN ADP DET NOUN VERB VERB ADV WHEN DET NOUN VERB DET ADJ WHICH NOUN ADV VERB DET NOUN ADP NOUN CCONJ NOUN,EASY
DET NOUN VERB ADP NUM NOUN PRON VERB SCONJ PRON VERB ADV ADP DET ADJ NUM NOUN ADP DET NOUN SCONJ ADP DET ADJ NUM NOUN WHAT VERB PRON VERB ADP DET NOUN,DIFFICULT
WHICH NOUN AUX VERB PART VERB DET ADJ NOUN ADP DET NOUN,DIFFICULT
VERB ADP DET PROPN DET ADJ NOUN ADV ADJ AUX DET ADJ,DIFFICULT
WHICH AUX ADV ADV VERB WHEN VERB DET NOUN ADP NOUN ADP DET NOUN,DIFFICULT
PROPN AUX VERB NOUN ADP NOUN SCONJ DET NOUN CCONJ PROPN WHICH AUX DET NOUN ADP ADJ NOUN,EASY
NOUN NOUN AUX VERB SCONJ ADV ADJ NUM NOUN AUX VERB PART VERB WHAT DET VERB CCONJ VERB DET NOUN VERB ADJ NUM PUNCT PROPN NOUN VERB DET NOUN ADP VERB DET NOUN NUM PUNCT NOUN NOUN ADV VERB ADJ NOUN ADP DET ADJ NUM PUNCT WHICH NOUN VERB DET NOUN VERB VERB CCONJ VERB DET NOUN NUM PUNCT NOUN NOUN VERB NOUN CCONJ NOUN PUNCT ADJ NOUN PART VERB DET NOUN NOUN ADV VERB DET,DIFFICULT
PROPN VERB SCONJ NOUN VERB NOUN PART VERB CCONJ PART VERB ADP ADJ NOUN DET NOUN VERB SCONJ NOUN NOUN ADP ADJ NOUN VERB VERB ADJ NOUN WHAT VERB AUX DET ADV ADJ NOUN ADP NOUN NOUN ADP NOUN,DIFFICULT
WHICH ADP DET VERB SCONJ DET ADJ NOUN VERB ADP DET NOUN DET NOUN CCONJ DET NOUN,EASY
ADP DET NOUN ADP ADJ NOUN PROPN NOUN VERB ADP PROPN PROPN NOUN ADP NOUN CCONJ NOUN NOUN ADP DET WHICH NOUN VERB DET NOUN SCONJ DET NOUN ADP DET NOUN ADP DET NOUN ADP PROPN ADP NOUN,DIFFICULT
DET PROPN PROPN NOUN VERB SCONJ DET NOUN,EASY
VERB DET NOUN ADP WHICH ADP DET VERB NOUN VERB ADV VERB DET NOUN ADP DET NOUN NOUN,DIFFICULT
WHICH ADP DET ADJ VERB HOW DET NOUN ADP DET NOUN AUX VERB,DIFFICULT
ADP NOUN ADJ NOUN VERB NOUN ADP DET NOUN ADP DET NOUN WHICH NOUN NOUN VERB DET ADJ NOUN,DIFFICULT
NOUN VERB AUX VERB PART VERB NOUN WHICH AUX DET NOUN ADP DET NOUN WHAT NOUN VERB AUX VERB ADP DET VERB NOUN ADP NOUN,DIFFICULT
WHY VERB NOUN AUX VERB PART VERB NOUN,DIFFICULT
DET NOUN VERB DET NOUN ADP WHICH DET ADJ CCONJ DET ADJ NOUN VERB ADP DET VERB NOUN ADP NOUN PART VERB DET NOUN ADV ADJ DET NOUN VERB,DIFFICULT
WHICH NOUN ADJ VERB HOW NOUN VERB ADP DET ADJ NOUN NOUN,DIFFICULT
DET NOUN NOUN AUX ADV VERB ADP,DIFFICULT
PROPN AUX VERB DET NOUN NOUN WHEN PRON ADV VERB VERB WHAT AUX DET ADJ NOUN PROPN VERB AUX PART VERB VERB DET NOUN,DIFFICULT
ADP NOUN PART VERB NOUN DET NOUN ADP DET ADJ NOUN NOUN ADJ NOUN ADP,EASY
WHICH NOUN AUX VERB PART VERB NOUN ADP NOUN,DIFFICULT
WHICH ADJ ADP DET NOUN VERB VERB DET NOUN ADP ADJ PUNCT,DIFFICULT
DET NOUN VERB NOUN PART VERB NOUN ADP DET NOUN NOUN CCONJ DET ADJ NOUN WHAT NOUN VERB PART AUX ADV VERB ADP DET,DIFFICULT
WHICH ADP DET VERB ADJ VERB HOW VERB NOUN NOUN ADP ADJ NOUN ADP DET NOUN,DIFFICULT
DET NOUN ADP ADJ NOUN VERB ADV ADJ DET NOUN WHICH ADJ VERB WHY DET NOUN ADP DET NOUN VERB DET NOUN,DIFFICULT
DET NOUN VERB ADP NOUN NOUN NOUN NOUN NOUN CCONJ NOUN NOUN WHICH NOUN VERB WHY DET AUX DET NOUN,DIFFICULT
WHICH NOUN VERB HOW NOUN VERB PART VERB DET NOUN PART VERB DET NOUN ADP DET ADJ NOUN ADP VERB DET NOUN,DIFFICULT
ADP DET NOUN ADJ NOUN DET NOUN ADP DET ADJ NOUN NOUN VERB ADJ DET DET ADJ NOUN VERB DET NOUN CCONJ VERB VERB NOUN DET NOUN VERB ADP NOUN NOUN SCONJ VERB ADP NOUN ADP ADJ NOUN NOUN ADP ADJ ADJ NOUN AUX ADV ADJ PART,DIFFICULT
HOW AUX VERB VERB DET VERB NOUN PART VERB PRON,DIFFICULT
ADJ NOUN VERB ADJ NOUN WHICH NOUN ADJ VERB NOUN CCONJ NOUN ADP ADJ NOUN,DIFFICULT
DET NOUN ADP DET NOUN AUX VERB PART AUX DET NOUN NOUN DET NOUN VERB PRON PART PART VERB ADJ NOUN ADP NOUN DET ADJ NOUN WHICH NOUN ADJ VERB DET NOUN PART,DIFFICULT
NUM ADJ NOUN AUX VERB NUM NOUN ADV NUM NOUN AUX VERB CCONJ DET ADJ AUX PART DET NOUN VERB SCONJ DET NOUN AUX VERB DET ADJ NOUN ADP NOUN DET ADJ NOUN DET ADJ NOUN AUX PART VERB AUX SCONJ DET NOUN AUX,DIFFICULT
WHICH ADJ VERB DET NOUN ADP NOUN DET VERB VERB ADP DET NOUN,EASY
WHICH ADP DET NOUN AUX VERB PART VERB NOUN,DIFFICULT
PROPN AUX VERB DET NOUN ADP NOUN PRON VERB PART VERB PART VERB DET NOUN NOUN PRON VERB PART VERB NOUN DET AUX PART VERB ADV WHICH ADP DET VERB NOUN ADP DET NOUN AUX ADV ADJ ADP PROPN PART VERB,EASY
DET NOUN VERB ADP DET VERB NOUN NOUN DET NOUN VERB DET NOUN ADP DET NOUN NOUN PART VERB NOUN WHICH NOUN ADV VERB DET NOUN NOUN DET VERB ADP DET VERB NOUN ADP DET NOUN ADP NOUN,EASY
NOUN VERB ADJ NOUN ADP NOUN PART VERB PROPN VERB DET NOUN AUX PART VERB WHICH NOUN VERB DET ADJ NOUN WHICH NOUN VERB DET NOUN VERB ADP NOUN PART AUX DET ADV ADJ NOUN,EASY
WHICH ADP DET VERB ADJ VERB DET NOUN ADP DET NOUN ADP DET NOUN ADP DET NOUN,DIFFICULT
DET NOUN AUX VERB PART VERB DET NOUN DET AUX DET ADJ NOUN CCONJ AUX ADJ PRON VERB ADV AUX VERB ADP DET NOUN VERB ADP DET NOUN NOUN NOUN DET ADJ NOUN AUX ADV ADJ,EASY
DET NOUN NOUN ADP NOUN AUX PROPN VERB ADP DET NOUN WHAT VERB AUX VERB ADP NOUN,DIFFICULT
WHEN NOUN AUX VERB PART VERB ADJ NOUN ADP DET NOUN DET NOUN AUX VERB SCONJ,DIFFICULT
DET NOUN NOUN NOUN VERB SCONJ NOUN VERB ADJ NOUN ADP VERB ADV VERB ADJ NOUN AUX DET ADJ NOUN PART VERB DET NOUN ADP,DIFFICULT
DET NOUN VERB AUX VERB ADP DET DET NOUN SCONJ,DIFFICULT
VERB DET NOUN ADV PART VERB DET NOUN DET NOUN ADP PROPN AUX DET NOUN ADP DET ADJ NOUN ADP ADJ NOUN DET NOUN AUX VERB DET NOUN NOUN DET ADJ NOUN AUX NOUN ADP DET NOUN NOUN ADV VERB ADP CCONJ ADP DET NOUN NOUN NOUN NOUN PROPN PROPN PROPN PROPN NOUN NOUN WHICH NOUN ADP DET NOUN NOUN AUX DET NOUN,DIFFICULT
WHICH NOUN ADV VERB DET NOUN ADP ADJ NOUN,DIFFICULT
WHICH ADJ VERB DET NOUN ADP ADJ NOUN,DIFFICULT
PROPN AUX DET ADJ NOUN SCONJ DET VERB NOUN VERB DET NOUN NOUN PROPN ADP DET NOUN WHEN DET NOUN VERB PROPN NOUN ADP DET NOUN NOUN ADP DET NOUN PART NOUN DET NOUN VERB DET ADJ VERB NOUN ADP DET WHICH DET NOUN VERB DET NOUN ADP DET NOUN ADP DET NOUN NOUN ADP DET VERB,DIFFICULT
DET NOUN ADP DET NOUN NOUN VERB DET ADJ NOUN PRON VERB DET NOUN ADP DET NOUN CCONJ VERB ADJ ADJ NOUN VERB DET NOUN DET NOUN NOUN CCONJ DET NOUN DET NOUN VERB ADV AUX VERB ADP WHICH ADP DET VERB NOUN,DIFFICULT
DET NOUN VERB DET ADJ NOUN ADP DET ADJ NOUN PART VERB DET PROPN CCONJ DET NOUN DET NOUN VERB DET ADJ NOUN ADP NOUN ADP DET NOUN ADP DET NOUN NOUN PRON VERB SCONJ DET PROPN PROPN ADP ADP DET NOUN CCONJ DET NOUN AUX PART PRON VERB DET NOUN AUX ADJ SCONJ PRON ADV VERB NOUN SCONJ PRON VERB WHAT NOUN VERB DET NOUN VERB ADP DET NOUN,DIFFICULT
ADJ NOUN ADP NOUN VERB ADP DET ADJ NOUN WHICH NOUN ADP NOUN VERB NUM PROPN NOUN,DIFFICULT
WHICH ADP DET ADJ NOUN ADJ NOUN,EASY
WHICH ADP DET VERB NOUN ADV VERB WHY PRON AUX ADJ ADP DET NOUN SCONJ ADP DET PROPN PROPN,DIFFICULT
WHICH NOUN ADV VERB DET ADJ NOUN,DIFFICULT
WHICH NOUN ADJ VERB DET NOUN ADP DET NOUN,DIFFICULT
DET NOUN VERB NOUN VERB ADP DET ADJ ADP DET NOUN ADP DET NOUN NOUN WHICH NOUN VERB DET NOUN ADP NOUN NOUN SCONJ VERB,DIFFICULT
PROPN AUX DET ADJ NOUN WHO VERB PROPN AUX DET NOUN ADP DET NOUN WHEN PRON VERB NOUN DET AUX ADJ ADP DET PRON VERB DET NOUN VERB PUNCT NOUN PUNCT PART VERB HOW NOUN ADV AUX PROPN PART NOUN ADJ ADP DET,DIFFICULT
DET NOUN VERB DET PROPN NOUN PART VERB DET NOUN ADP DET NOUN NOUN ADP DET NOUN ADP WHAT NOUN AUX DET NOUN ADV ADV VERB DET NOUN,DIFFICULT
ADP DET ADJ NOUN PROPN VERB DET NOUN PART VERB HOW NOUN VERB NOUN PROPN PART NOUN AUX VERB CCONJ ADV PRON VERB PROPN ADP DET NOUN ADP DET NOUN ADP VERB ADJ HOW ADV AUX PROPN PART NOUN ADV ADJ NOUN ADP DET NOUN ADP DET,DIFFICULT
NOUN VERB VERB NOUN ADP ADV ADJ NOUN CCONJ ADJ NOUN ADJ NOUN NOUN VERB ADP ADJ ADJ CCONJ ADJ NOUN DET AUX SCONJ DET NOUN ADP DET NOUN WHICH NOUN VERB WHICH NOUN VERB ADP DET CCONJ VERB WHY,DIFFICULT
PROPN PROPN VERB DET ADJ NOUN DET NOUN AUX DET ADJ NOUN ADP DET ADJ NOUN CCONJ PRON AUX PART VERB SCONJ PRON AUX NOUN CCONJ PROPN ADP VERB NOUN PRON VERB SCONJ PRON AUX PROPN WHICH ADP DET VERB VERB VERB PRON ADP DET NOUN,DIFFICULT
ADP PROPN PRON VERB DET NOUN ADP DET NOUN NOUN CCONJ ADJ NOUN ADP DET NOUN NOUN PROPN NOUN VERB SCONJ ADJ NOUN ADP ADJ WHICH NOUN VERB WHY NOUN NOUN VERB ADV ADV ADJ SCONJ DET NOUN,DIFFICULT
DET NOUN AUX VERB DET NOUN PART VERB SCONJ NOUN NOUN VERB DET NOUN NOUN ADP DET ADJ NOUN ADP NOUN ADP DET NOUN WHICH NOUN VERB DET NOUN NOUN WHEN VERB DET NOUN ADP DET NOUN,EASY
NOUN AUX NUM ADP DET ADJ NOUN ADP DET ADJ NOUN DET ADJ NOUN ADP NOUN ADP DET PROPN AUX NUM NUM NOUN WHICH ADJ VERB WHY ADJ VERB ADP DET NOUN ADV ADP VERB ADP ADP NOUN,DIFFICULT
ADP DET NOUN PROPN PROPN VERB DET ADJ NOUN ADP DET ADJ NOUN ADP DET ADJ NOUN WHICH ADP DET NOUN ADV VERB DET ADJ NOUN,DIFFICULT
NOUN VERB ADJ NOUN NOUN PART VERB HOW DET NOUN NOUN WHICH NOUN PUNCT NOUN NOUN VERB ADV VERB DET NOUN NOUN CCONJ NOUN ADP ADJ,EASY
DET NOUN ADP NOUN ADP PROPN VERB NOUN PUNCT VERB NOUN ADP WHICH NOUN DET NOUN ADV VERB DET NOUN ADP DET NOUN CCONJ,DIFFICULT
DET NOUN VERB DET NOUN ADP NOUN ADP NUM NOUN ADP NOUN DET NOUN VERB VERB DET ADJ NOUN SCONJ DET NOUN ADP NOUN DET AUX,EASY
NOUN VERB DET ADJ CCONJ ADJ NOUN ADP ADJ PUNCT VERB NOUN VERB ADP ADJ NOUN ADP NUM NOUN DET NOUN VERB PART VERB DET ADJ NOUN NOUN ADP DET WHICH NOUN DET ADP DET NOUN VERB AUX DET ADV ADJ ADP VERB DET NOUN ADP,DIFFICULT
DET NUM PROPN NOUN NOUN ADP DET ADJ NOUN AUX DET NUM NOUN NOUN NOUN CCONJ VERB NUM NOUN ADP ADJ NOUN WHAT AUX DET ADJ NOUN ADP DET NOUN NOUN,DIFFICULT
WHICH ADP DET VERB ADJ VERB DET NOUN,DIFFICULT
ADJ NOUN VERB ADP NOUN ADJ NOUN ADP ADJ NOUN AUX ADJ PART VERB ADP ADJ NOUN ADP DET ADJ NOUN WHICH ADP DET VERB AUX VERB ADP ADJ NOUN SCONJ PRON VERB VERB ADP DET NOUN ADP DET ADJ NOUN,DIFFICULT
WHICH ADP DET VERB VERB DET NOUN ADP DET NOUN PROPN ADP ADJ ADJ NOUN,EASY
DET NOUN VERB DET ADJ NOUN DET AUX DET NOUN ADP DET ADJ ADJ NOUN ADP ADJ NOUN WHICH NOUN ADP DET NOUN AUX ADV ADV ADJ,DIFFICULT
DET NOUN NOUN VERB ADP DET NOUN ADP NOUN NOUN CCONJ NOUN SCONJ ADJ NOUN NOUN AUX ADV ADJ SCONJ ADJ NOUN NOUN DET NOUN AUX DET,EASY
WHICH AUX DET ADJ NOUN ADP DET NOUN ADP DET NOUN,EASY
DET NOUN AUX DET ADJ NOUN ADP DET NOUN WHICH NOUN VERB SCONJ DET NOUN AUX DET ADJ,DIFFICULT
NOUN NOUN AUX NOUN ADP NUM ADJ NOUN WHICH NOUN VERB PART AUX VERB VERB DET ADJ,EASY
WHICH NOUN ADV VERB DET NOUN ADP DET ADJ NOUN ADP NOUN VERB DET NOUN VERB VERB CCONJ DET NOUN ADP DET NOUN,DIFFICULT
WHICH ADP DET VERB NOUN VERB AUX ADV ADJ ADP VERB DET NOUN ADP DET ADJ NOUN,DIFFICULT
VERB ADJ NOUN ADP NOUN VERB NOUN NOUN DET VERB AUX ADJ PUNCT NOUN ADJ NOUN ADP WHICH PART NOUN DET NOUN NOUN VERB NOUN NOUN DET VERB AUX DET NOUN ADP DET ADJ,DIFFICULT
WHAT AUX DET ADJ NOUN PART VERB ADP VERB DET NOUN ADP ADJ NOUN ADP PROPN PART,DIFFICULT
WHAT ADJ VERB WHY DET VERB NOUN AUX NOUN NOUN,DIFFICULT
WHICH ADP DET VERB ADJ VERB WHY ADJ NOUN ADP NOUN ADP PROPN PROPN VERB ADV ADP DET NOUN NOUN,DIFFICULT
DET NOUN VERB DET NOUN ADP NOUN ADP DET NOUN NOUN ADP DET NOUN WHEN DET NOUN VERB ADV DET ADP DET NOUN VERB SCONJ ADP DET NOUN WHICH NOUN ADV VERB WHY DET NOUN VERB,DIFFICULT
ADP ADJ NOUN NOUN ADV VERB NOUN WHICH ADJ VERB WHY ADJ NOUN NOUN VERB NOUN CCONJ NOUN ADV VERB NOUN,DIFFICULT
NOUN VERB NOUN VERB DET ADJ NOUN PUNCT NUM NOUN ADP NOUN NOUN NUM NOUN ADP NOUN NUM NOUN ADP NOUN DET NOUN VERB DET NOUN NOUN NOUN CCONJ NOUN ADP DET NOUN PRON VERB DET NOUN ADP DET DET NOUN VERB PRON VERB DET NOUN ADP DET ADJ NOUN CCONJ VERB DET NOUN ADP DET NOUN DET ADJ NOUN DET NOUN VERB DET NOUN ADP DET NOUN CCONJ VERB SCONJ DET NOUN AUX DET WHAT PRON AUX DET NOUN ADP DET ADJ,DIFFICULT
WHICH NOUN VERB DET ADJ NOUN,DIFFICULT
NOUN AUX ADJ NOUN DET VERB VERB ADV WHICH ADP DET VERB VERB NOUN NOUN ADP PROPN SCONJ ADJ NOUN,EASY
WHAT PROPN NOUN AUX NOUN AUX ADP PROPN ADP VERB NOUN,EASY
DET ADJ PROPN AUX VERB ADP ADJ ADJ NOUN ADP NOUN DET ADP DET NOUN AUX ADJ DET AUX ADV VERB ADJ NUM NOUN AUX SCONJ PROPN AUX DET NOUN ADP DET NOUN CCONJ SCONJ ADJ NOUN VERB PROPN DET PROPN VERB PROPN AUX PART VERB SCONJ DET NOUN AUX PART ADJ ADP DET NOUN ADP DET NOUN DET PROPN ADV VERB SCONJ DET ADJ NOUN VERB DET NOUN VERB DET NOUN DET NOUN VERB VERB DET ADJ NOUN ADP NOUN ADP NOUN WHICH ADJ NOUN AUX ADJ ADP DET NOUN ADP DET NOUN,DIFFICULT
NOUN CCONJ NOUN AUX DET NOUN ADP NOUN NOUN VERB PART AUX VERB PART VERB NOUN SCONJ PRON AUX DET NOUN ADP NOUN NOUN DET NOUN ADP DET NOUN ADP NOUN AUX DET NOUN WHICH DET NOUN ADP,DIFFICULT
ADV VERB NOUN AUX ADV VERB VERB ADP NOUN NOUN WHICH ADP DET VERB AUX ADV ADJ ADP DET NOUN VERB DET ADV VERB NOUN,EASY
DET NOUN VERB DET VERB NOUN PART VERB DET NOUN ADP NOUN ADP NOUN PUNCT NUM NUM NOUN PUNCT NUM NUM ADJ NOUN ADP PROPN PUNCT NUM ADJ NOUN ADP NOUN WHICH ADP DET NOUN AUX DET NOUN ADV ADV VERB,DIFFICULT
DET NOUN VERB ADP DET NOUN VERB PROPN PROPN PROPN DET VERB NOUN ADP DET NOUN PROPN NOUN NOUN VERB VERB ADP ADJ NOUN ADP DET NOUN CCONJ NOUN ADJ SCONJ VERB ADP DET NOUN NOUN DET AUX DET NOUN ADP VERB NOUN ADP NOUN ADP DET,DIFFICULT
SCONJ DET ADJ NOUN AUX VERB WHICH ADP DET VERB VERB ADV ADV AUX VERB PART VERB PRON ADP DET ADJ NOUN,DIFFICULT
NOUN AUX ADJ NOUN WHICH NOUN AUX VERB PART VERB ADJ NOUN ADP ADJ NOUN NOUN,DIFFICULT
NOUN VERB NOUN VERB ADP NOUN WHICH ADP DET VERB VERB ADP ADP NOUN CCONJ VERB NOUN,DIFFICULT
ADP DET NOUN NOUN DET NOUN VERB DET NOUN PART VERB DET NOUN PART VERB CCONJ VERB VERB WHAT VERB DET NOUN ADP DET NOUN PART NOUN PART VERB ADP DET,DIFFICULT
PROPN AUX VERB NOUN NOUN PART VERB DET ADJ PROPN ADP ADJ NOUN NOUN WHICH ADP DET NOUN VERB DET NOUN ADP DET NOUN,DIFFICULT
ADP PROPN NUM NOUN ADP PROPN VERB VERB ADJ NOUN ADP DET PROPN SCONJ DET ADJ NOUN WHICH NOUN ADV VERB DET NOUN,DIFFICULT
DET NOUN NOUN VERB DET NOUN ADP NOUN ADP NOUN ADP DET NOUN ADP NOUN DET VERB,DIFFICULT
