text,label
A DET	researcher NOUN	is AUX	conducting VERB	an DET	investigation NOUN	to PART	determine VERB	if SCONJ	water NOUN	temperature NOUN	affects VERB	the DET	growth NOUN	rate NOUN	of ADP	a DET	certain ADJ	type NOUN	of ADP	fish NOUN	in ADP	a DET	lake NOUN	WHICH	unit NOUN	would VERB	the DET	researcher NOUN	use NOUN	WHEN	determining VERB	the DET	mass NOUN	of ADP	the DET	fish NOUN,A3
A DET	student NOUN	observed VERB	a DET	sample NOUN	of ADP	water NOUN	in ADP	three NUM	states NOUN	of ADP	matter NOUN	The DET	student NOUN	should VERB	describe VERB	the DET	liquid ADJ	water NOUN	as SCONJ	a DET	state NOUN	of ADP	matter NOUN	that DET	has AUX,C1
A DET	72 NUM	W PROPN	navigation NOUN	unit NOUN	on ADP	a DET	commercial ADJ	aircraft NOUN	has AUX	a DET	24 NUM	V NOUN	power NOUN	supply NOUN	and CCONJ	uses VERB	3 NUM	A NOUN	of ADP	electric ADJ	current NOUN	WHAT	is AUX	the DET	electrical ADJ	resistance NOUN	of ADP	the DET	navigation NOUN	unit NOUN,D3
WHICH	of ADP	the DET	following VERB	best ADJ	describes VERB	a DET	mineral NOUN,C1
Visible ADJ	light NOUN	passes VERB	through ADP	glass NOUN	Other ADJ	types NOUN	of ADP	electromagnetic ADJ	radiation NOUN	are AUX	able ADJ	to PART	pass VERB	through ADP	other ADJ	materials NOUN	in ADP	a DET	similar ADJ	way NOUN	WHICH	of ADP	the DET	following VERB	are AUX	used VERB	in ADP	medical ADJ	technology NOUN	because SCONJ	they PRON	can VERB	pass VERB	through ADP	some DET	parts NOUN	of ADP	the DET	human ADJ	body NOUN,D3
WHICH	of ADP	the DET	following VERB	distinguishes VERB	the DET	organisms NOUN	in ADP	the DET	kingdom NOUN	Fungi PROPN	from ADP	other ADJ	eukaryotic ADJ	organisms NOUN,A4
A DET	researcher NOUN	examines VERB	a DET	marine ADJ	organism NOUN	that DET	is AUX	the DET	size NOUN	of ADP	an DET	average ADJ	human ADJ	hand NOUN	Without ADP	more ADJ	information NOUN	WHICH	statement NOUN	about ADP	the DET	organism NOUN	is AUX	most ADV	likely ADV	accurate ADJ,D4
WHICH	statement NOUN	best ADV	describes VERB	the DET	relationship NOUN	between ADP	the DET	total ADJ	amount NOUN	of ADP	water NOUN	vapor VERB	the DET	atmosphere NOUN	can VERB	hold VERB	and CCONJ	the DET	temperature NOUN	of ADP	the DET	atmosphere NOUN,C1
WHICH	of ADP	the DET	following VERB	data NOUN	would VERB	be AUX	most ADV	useful ADJ	for ADP	describing VERB	the DET	climate NOUN	of ADP	a DET	specific ADJ	area NOUN,C1
Using VERB	nonrenewable ADJ	resources NOUN	for ADP	energy NOUN	produces VERB	waste NOUN	products NOUN	that DET	can VERB	have AUX	long-term ADJ	negative PUNCT	effects NOUN	on ADJ	Earth's NOUN	subsystems ADP	WHICH	energy PART	source NOUN	produces DET	waste NOUN	products NOUN	that VERB	can NOUN	have NOUN	these DET	effects VERB	for AUX	the DET	longest NOUN	amount ADP	of DET	time ADJ,D3
WHAT	is AUX	the DET	best ADJ	measure NOUN	to PART	use VERB	in ADP	determining VERB	the DET	effect NOUN	of ADP	solar ADJ	energy NOUN	on ADP	Earth's PROPN	atmosphere PART,D3
WHAT	best ADJ	explains VERB	WHY	some DET	cooking VERB	pans NOUN	have AUX	rubber NOUN	handles NOUN,B2
WHICH	of ADP	the DET	following VERB	best ADJ	explains VERB	WHY	many ADJ	species NOUN	of ADP	birds NOUN	in ADP	New PROPN	England PROPN	fly VERB	south ADV	for ADP	the DET	winter NOUN	months NOUN,B2
Students NOUN	made VERB	lemonade NOUN	using VERB	the DET	following ADJ	recipe: NOUN	100 PUNCT	grams NUM	of NOUN	lemon ADP	juice NOUN	100 NOUN	grams NUM	of NOUN	sugar ADP	1000 NOUN	grams NUM	of NOUN	water ADP	The NOUN	students DET	combined NOUN	the VERB	lemon DET	juice NOUN	sugar NOUN	and NOUN	water CCONJ	in NOUN	a ADP	container DET	They NOUN	stirred PRON	the VERB	lemonade DET	until NOUN	all ADP	the DET	sugar DET	dissolved NOUN	They VERB	poured PRON	the VERB	lemonade DET	into NOUN	a ADP	plastic DET	tray ADJ	and NOUN	put CCONJ	the VERB	tray DET	in NOUN	a ADP	freezer DET	The NOUN	next DET	day ADJ	the NOUN	students DET	removed NOUN	the VERB	tray DET	from NOUN	the ADP	freezer DET	and NOUN	observed CCONJ	that VERB	the SCONJ	lemonade DET	was NOUN	a AUX	solid DET	WHAT	is PRON	the AUX	mass DET	of NOUN	the ADP	solid DET	lemonade ADJ,D3
WHICH	example NOUN	describes VERB	a DET	behavioral ADJ	adaptation NOUN,C1
Spirogyra NOUN	are AUX	green ADJ	algae NOUN	that DET	can VERB	reproduce VERB	sexually ADV	WHICH	of ADP	the DET	following VERB	features VERB	identifies NOUN	reproduction NOUN	in ADP	Spirogyra PROPN	as SCONJ	sexual ADJ	reproduction NOUN,B1
WHAT	MAJOR PROPN	advantage NOUN	does AUX	nekton NOUN	have AUX	over ADP	plankton PROPN	in ADP	locating VERB	food NOUN,B1
Mercury NOUN	and CCONJ	gold NOUN	are AUX	both DET	metals NOUN	Unlike ADP	gold NOUN	mercury NOUN	cannot VERB	be PART	used AUX	to VERB	make PART	jewelry VERB	because NOUN	it SCONJ	is PRON	a AUX	liquid DET	at NOUN	room ADP	temperature NOUN	The NOUN	difference DET	in NOUN	the ADP	state DET	of NOUN	matter ADP	is NOUN	an AUX	example DET	of NOUN	WHICH	type DET	of NOUN	property ADP,D3
Newly ADV	discovered VERB	organisms NOUN	are AUX	now ADV	classified VERB	based VERB	on ADP	DNA NOUN	evidence NOUN	WHICH	of ADP	the DET	following VERB	is AUX	most ADV	helpful ADJ	to ADP	a DET	researcher NOUN	classifying VERB	a DET	newly ADV	discovered VERB	organism NOUN,A4
A DET	student NOUN	uses VERB	the DET	following VERB	characteristics NOUN	to PART	describe VERB	a DET	group NOUN	of ADP	objects NOUN	in ADP	space NOUN	* PUNCT	200 NUM	billion NUM	stars NOUN	* PUNCT	30 NUM	million NUM	light ADJ	years NOUN	from ADP	Earth PROPN	* PUNCT	500 NUM	light ADJ	years NOUN	in ADP	diameter NOUN	WHICH	of ADP	the DET	following NOUN	is AUX	the DET	student NOUN	most ADV	likely ADV	describing VERB,D3
Plants NOUN	use VERB	nutrients NOUN	found VERB	in ADP	soil NOUN	WHICH	of ADP	these DET	can VERB	break VERB	down ADP	in ADP	soil NOUN	and CCONJ	become VERB	nutrients NOUN,D3
Alan PROPN	is AUX	using VERB	cabbage NOUN	juice NOUN	to PART	determine VERB	the DET	relative ADJ	pH PROPN	of ADP	various ADJ	household NOUN	solutions NOUN	WHICH	of ADP	these DET	steps NOUN	communicates VERB	the DET	results NOUN	of ADP	his DET	investigation NOUN,D3
A DET	road NOUN	cut NOUN	shows VERB	a DET	layer NOUN	of ADP	shale NOUN	on ADP	top NOUN	of ADP	a DET	layer NOUN	of ADP	limestone NOUN	This DET	indicates VERB,B3
A DET	student NOUN	is AUX	given VERB	three NUM	identically ADV	sized ADJ	blocks NOUN	Each DET	block NOUN	is AUX	made VERB	of ADP	a DET	different ADJ	material NOUN	WHAT	characteristic NOUN	of ADP	the DET	blocks NOUN	should VERB	be AUX	examined VERB	to PART	find VERB	out ADP	WHICH	block NOUN	is AUX	made VERB	of ADP	metal NOUN,D4
WHICH	of ADP	these DET	does AUX	not PART	illustrate VERB	substances NOUN	reacting VERB	to PART	form VERB	new ADJ	substances NOUN,B3
WHICH	statement NOUN	best ADV	describes VERB	the DET	motion NOUN	of ADP	water NOUN	molecules NOUN	as SCONJ	the DET	water NOUN	changes VERB	state NOUN	from ADP	steam NOUN	to ADP	liquid NOUN,C1
A DET	student NOUN	wants VERB	to PART	use VERB	a DET	stream NOUN	table NOUN	to PART	test VERB	the DET	influence NOUN	of ADP	water NOUN	acidity NOUN	on ADP	the DET	erosion NOUN	rate NOUN	of ADP	a DET	stream NOUN	WHICH	variable NOUN	should VERB	be AUX	constant ADJ	in ADP	this DET	experiment NOUN,D3
Examine VERB	each DET	of ADP	these DET	chemical ADJ	equations NOUN	to PART	determine VERB	WHICH	equation NOUN	is AUX	correctly ADV	balanced ADJ,D4
WHICH	best ADJ	describes VERB	sexual ADJ	reproduction NOUN	in ADP	all DET	animals NOUN,C1
WHICH	best ADJ	describes VERB	HOW	ice NOUN	cores NOUN	are AUX	important ADJ	to ADP	the DET	study NOUN	of ADP	geologic NOUN	history NOUN,C1
Scientists NOUN	use VERB	models NOUN	that DET	show VERB	the DET	features NOUN	of ADP	an DET	atom NOUN	A DET	scientist NOUN	should VERB	use VERB	a DET	model NOUN	that DET,D3
WHICH	best ADJ	explains VERB	HOW	most ADJ	soils NOUN	are AUX	alike ADJ,B2
WHICH	best ADV	describes VERB	a DET	parallel ADJ	circuit NOUN,C1
Genes NOUN	are AUX	unable ADJ	to PART	determine VERB	a DET	person's NOUN,A3
Water NOUN	used VERB	in ADP	a DET	factory NOUN	is AUX	heated VERB	to ADP	75 NUM	degrees NOUN	Celsius NOUN	It PRON	is AUX	discharged VERB	into ADP	a DET	nearby ADJ	river NOUN	that DET	has AUX	a DET	normal ADJ	temperature NOUN	of ADP	20 NUM	degrees NOUN	Celsius NOUN	WHICH	should VERB	most ADV	likely ADV	be AUX	done VERB	to PART	minimize VERB	damage NOUN	to ADP	the DET	river NOUN,D3
WHICH	is AUX	a DET	possible ADJ	disadvantage NOUN	of ADP	using VERB	flowing VERB	water NOUN	to PART	produce VERB	electricity NOUN,D3
WHAT	is AUX	a DET	disadvantage NOUN	of ADP	using VERB	moving VERB	water NOUN	to PART	produce VERB	electricity NOUN,D3
The DET	structures NOUN	found VERB	in ADP	a DET	living VERB	cell NOUN	can VERB	be AUX	compared VERB	to ADP	the DET	parts NOUN	of ADP	a DET	factory NOUN	that DET	produces VERB	cars NOUN	WHICH	part NOUN	of ADP	the DET	factory NOUN	is AUX	most ADV	similar ADJ	to ADP	the DET	nucleus NOUN	of ADP	a DET	living VERB	cell NOUN,B3
WHICH	measurement NOUN	describes VERB	the DET	motion NOUN	of ADP	a DET	rubber NOUN	ball NOUN,C1
