text,label
In ADP	living VERB	things NOUN	smaller ADJ	substances NOUN	are AUX	linked VERB	to PART	make VERB	up ADP	larger ADJ	substances NOUN	WHICH	of ADP	the DET	following VERB	correctly ADV	describes VERB	a DET	larger ADJ	substance NOUN	made VERB	by ADP	linking VERB	smaller ADJ	substances NOUN,DIFFICULT
Based VERB	on ADP	their DET	locations NOUN	in ADP	the DET	periodic ADJ	table NOUN	WHICH	element NOUN	has AUX	chemical NOUN	properties NOUN	most ADV	similar ADJ	to ADP	those DET	of ADP	calcium NOUN	Ca NOUN,EASY
WHICH	would VERB	a DET	scientist NOUN	use NOUN	in ADP	trying VERB	to PART	model VERB	the DET	cause NOUN	of ADP	planetary NOUN	years NOUN,DIFFICULT
WHICH	term NOUN	best ADV	describes VERB	the DET	life NOUN	cycle NOUN	of ADP	an DET	insect NOUN	that DET	reaches VERB	the DET	adult NOUN	stage NOUN	without ADP	being AUX	a DET	pupa NOUN,DIFFICULT
Franklin PROPN	wants VERB	to PART	know VERB	HOW	fast ADV	he PRON	runs VERB	different ADJ	distances NOUN	He PRON	uses VERB	a DET	stopwatch NOUN	to PART	measure VERB	the DET	time NOUN	it PRON	takes VERB	him PRON	to PART	complete VERB	a DET	50-meter NUM	100-meter NUM	and CCONJ	200-meter NUM	race NOUN	HOW	can VERB	he PRON	calculate VERB	his DET	speed NOUN	for ADP	each DET	race NOUN,DIFFICULT
During ADP	most ADJ	of ADP	the DET	year NOUN	the DET	air NOUN	over ADP	Boston PROPN	Massachusetts PROPN	contains VERB	a DET	high ADJ	amount NOUN	of ADP	moisture NOUN	WHICH	of ADP	the DET	following VERB	best ADJ	explains VERB	WHY	there PRON	is AUX	a DET	high ADJ	amount NOUN	of ADP	moisture NOUN	in ADP	the DET	air NOUN,DIFFICULT
An DET	astronomer NOUN	is AUX	studying VERB	two NUM	stars NOUN	that DET	are AUX	the DET	same ADJ	distance NOUN	from ADP	Earth PROPN	Star PROPN	X PROPN	appears VERB	brighter ADJ	than SCONJ	star PROPN	Y PROPN	WHICH	statement NOUN	best ADV	explains VERB	this DET	observation NOUN,DIFFICULT
Corn NOUN	is AUX	widely ADV	being AUX	used VERB	in ADP	the DET	United PROPN	States PROPN	to PART	make VERB	ethanol NOUN	for ADP	use NOUN	in ADP	automobile NOUN	fuel NOUN	HOW	might VERB	the DET	overproduction NOUN	of ADP	corn NOUN	negatively ADV	affect VERB	the DET	environment NOUN,DIFFICULT
The DET	heart NOUN	blood NOUN	vessels NOUN	kidneys NOUN	and CCONJ	bladder NOUN	working VERB	together ADV	are AUX	best ADV	described VERB	as SCONJ,DIFFICULT
WHICH	property NOUN	of ADP	a DET	mineral NOUN	can VERB	be AUX	determined VERB	just ADV	by ADP	looking VERB	at ADP	it PRON,EASY
Cells NOUN	are AUX	the DET	basic ADJ	unit NOUN	of ADP	structure NOUN	and CCONJ	function NOUN	in ADP	all DET	living VERB	organisms NOUN	WHICH	describes VERB	the DET	greatest ADJ	difference NOUN	between ADP	the DET	cells NOUN	of ADP	a DET	baby NOUN	gorilla NOUN	and CCONJ	the DET	cells NOUN	of ADP	an DET	adult NOUN	gorilla NOUN,DIFFICULT
An DET	old ADJ	T-shirt NOUN	can PUNCT	be NOUN	ripped VERB	into AUX	smaller VERB	pieces ADP	and ADJ	used NOUN	as CCONJ	rags VERB	An SCONJ	empty VERB	milk DET	jug ADJ	can NOUN	be NOUN	used VERB	to AUX	water VERB	houseplants ADP	Both NOUN	of NOUN	these DET	are ADP	examples DET	of AUX	HOW,DIFFICULT
An DET	ice NOUN	cube NOUN	placed VERB	in ADP	sunlight NOUN	melts NOUN	quickly ADV	WHICH	BEST PROPN	explains VERB	this DET	event NOUN,DIFFICULT
WHAT	do AUX	earthquakes NOUN	tell VERB	scientists NOUN	about ADP	the DET	history NOUN	of ADP	the DET	planet NOUN,DIFFICULT
Stars NOUN	are AUX	organized VERB	into ADP	patterns NOUN	called VERB	constellations NOUN	One NUM	constellation NOUN	is AUX	named VERB	Leo PROPN	WHICH	statement NOUN	best ADV	explains VERB	WHY	Leo PROPN	appears VERB	in ADP	different ADJ	areas NOUN	of ADP	the DET	sky NOUN	throughout ADP	the DET	year NOUN,EASY
WHICH	statement NOUN	describes VERB	a DET	harmful ADJ	effect NOUN	of ADP	clearing VERB	rainforests NOUN	for ADP	farmland NOUN,DIFFICULT
In ADP	a DET	food NOUN	pyramid NOUN	WHICH	best ADJ	explains VERB	WHY	the DET	number NOUN	of ADP	organisms NOUN	decreases NOUN	from ADP	one NUM	trophic ADJ	level NOUN	to ADP	the DET	next ADJ,DIFFICULT
Students NOUN	studying VERB	membranes NOUN	conducted VERB	an DET	experiment NOUN	using VERB	labeled VERB	paper NOUN	cups NOUN	filled VERB	with ADP	varying VERB	concentrations NOUN	of ADP	red ADJ	food NOUN	coloring VERB	After ADP	the DET	experiment NOUN	the DET	cups NOUN	were AUX	empty ADJ	and CCONJ	stained VERB	WHAT	should VERB	be AUX	done VERB	with ADP	used VERB	cups NOUN,DIFFICULT
Many ADJ	common ADJ	hand NOUN	tools NOUN	create VERB	a DET	mechanical ADJ	advantage NOUN	by ADP	using VERB	the DET	basic ADJ	principles NOUN	found VERB	in ADP	simple ADJ	machines NOUN	For ADP	example NOUN	a DET	screwdriver NOUN	uses VERB	the DET	principles NOUN	of ADP	the DET	wheel NOUN	and CCONJ	axle VERB	In ADP	order NOUN	to PART	increase VERB	gripping VERB	force NOUN	pliers NOUN	use VERB	the DET	principle NOUN	demonstrated VERB	in ADP	the DET,DIFFICULT
The DET	following VERB	mathematical ADJ	expressions NOUN	represent VERB	four NUM	different ADJ	concentrations NOUN	of ADP	a DET	chemical NOUN	solution NOUN	to PART	be AUX	used VERB	in ADP	a DET	science NOUN	experiment NOUN	WHICH	one PRON	is AUX	equal ADJ	in ADP	magnitude NOUN	to ADP	1/1000 NUM,DIFFICULT
A DET	plant NOUN	that DET	grows VERB	red ADJ	flowers NOUN	was AUX	crossed VERB	with ADP	the DET	same ADJ	kind NOUN	of ADP	plant NOUN	that DET	grows VERB	white ADJ	flowers NOUN	Their DET	offspring NOUN	grew VERB	pink ADJ	flowers NOUN	WHICH	best ADJ	explains VERB	WHY	the DET	offspring NOUN	grew VERB	pink ADJ	flowers NOUN,DIFFICULT
WHY	are AUX	alternative ADJ	fuels NOUN	being AUX	used VERB	in ADP	some DET	automobiles NOUN,DIFFICULT
Many ADJ	states NOUN	require VERB	vehicles NOUN	to PART	be AUX	examined VERB	and CCONJ	to PART	meet VERB	safety NOUN	and CCONJ	pollution NOUN	standards NOUN	WHAT	impact NOUN	might VERB	vehicle NOUN	inspections NOUN	have AUX	on ADP	the DET	environment NOUN,EASY
A DET	student NOUN	is AUX	investigating VERB	a DET	light ADJ	bulb NOUN	that DET	saves VERB	energy NOUN	and CCONJ	can VERB	last VERB	up ADP	to PART	10 NUM	times NOUN	longer ADJ	than SCONJ	other ADJ	bulbs NOUN	Other ADJ	than SCONJ	saving VERB	energy NOUN	WHICH	is AUX	another DET	benefit NOUN	of ADP	using VERB	these DET	light ADJ	bulbs NOUN,DIFFICULT
Geologists NOUN	frequently ADV	use VERB	mass ADJ	spectrometers NOUN	in ADP	determining VERB	the DET	relative ADJ	age NOUN	of ADP	rocks NOUN	A DET	spectrometer NOUN	can VERB	differentiate VERB	between ADP	the DET	ratios NOUN	of ADP	isotopes NOUN	in ADP	rock NOUN	samples NOUN	and CCONJ	calculates VERB	the DET	radioactive ADJ	decay NOUN	involving VERB	WHAT	two NUM	isotopes NOUN,DIFFICULT
WHICH	phrase NOUN	does AUX	not PART	describe VERB	asexual ADJ	reproduction NOUN	in ADP	organisms NOUN,DIFFICULT
A DET	student NOUN	is AUX	investigating VERB	changes NOUN	in ADP	the DET	states NOUN	of ADP	matter NOUN	The DET	student NOUN	fills VERB	a DET	graduated VERB	cylinder NOUN	with ADP	50 NUM	milliliters NOUN	of ADP	packed ADJ	snow NOUN	The DET	graduated VERB	cylinder NOUN	has AUX	a DET	mass NOUN	of ADP	50 NUM	grams NOUN	WHEN	empty ADJ	and CCONJ	95 NUM	grams NOUN	WHEN	filled VERB	with ADP	the DET	snow NOUN	The DET	packed VERB	snow NOUN	changes NOUN	to ADP	liquid ADJ	water NOUN	WHEN	the DET	snow NOUN	is AUX	put VERB	in ADP	a DET	warm ADJ	room NOUN	WHICH	statement NOUN	best ADV	describes VERB	this DET	process NOUN,EASY
Members NOUN	of ADP	a DET	planning NOUN	team NOUN	build VERB	a DET	model NOUN	of ADP	a DET	nearby ADJ	stream NOUN	and CCONJ	then ADV	block VERB	the DET	stream NOUN	to PART	show VERB	HOW	it PRON	can VERB	form VERB	a DET	lake NOUN	WHICH	is AUX	a DET	limitation NOUN	of ADP	the DET	model NOUN,DIFFICULT
A DET	student NOUN	stirred VERB	some DET	sand NOUN	into ADP	a DET	container NOUN	of ADP	water NOUN	and CCONJ	left VERB	the DET	mixture NOUN	alone ADJ	for ADP	several ADJ	hours NOUN	until ADP	the DET	sand NOUN	settled VERB	on ADP	the DET	bottom NOUN	of ADP	the DET	container NOUN	WHICH	statement NOUN	best ADV	explains VERB	WHY	the DET	sand NOUN	separated VERB	from ADP	the DET	water NOUN,DIFFICULT
WHICH	best ADJ	describes VERB	two NUM	organ NOUN	systems NOUN	working VERB	together ADV	to PART	help VERB	maintain VERB	homeostasis NOUN,DIFFICULT
A DET	geologist NOUN	conducts VERB	an DET	investigation NOUN	to PART	determine VERB	the DET	absolute ADJ	age NOUN	of ADP	a DET	fossil NOUN	She PRON	then ADV	repeats VERB	the DET	procedure NOUN	three NUM	times NOUN	WHICH	best ADJ	explains VERB	WHY	she PRON	repeated VERB	the DET	procedure NOUN	several ADJ	times NOUN,EASY
WHICH	question NOUN	can VERB	most ADV	likely ADV	be AUX	determined VERB	through ADP	a DET	scientific ADJ	investigation NOUN,EASY
WHICH	best ADJ	determines VERB	the DET	health NOUN	of ADP	a DET	lake NOUN	used VERB	as SCONJ	a DET	source NOUN	of ADP	freshwater NOUN,EASY
WHICH	of ADP	the DET	water NOUN	samples NOUN	described VERB	below ADV	has AUX	the DET	greatest ADJ	average ADJ	kinetic ADJ	energy NOUN	per ADP	molecule NOUN,DIFFICULT
WHICH	material NOUN	should VERB	be AUX	used VERB	on ADP	a DET	bicycle NOUN	ramp NOUN	to PART	increase VERB	friction NOUN,DIFFICULT
A DET	student NOUN	is AUX	asked VERB	to PART	make VERB	soil NOUN	using VERB	the DET	following VERB	substances: NOUN	water PUNCT	ore PROPN	humus PROPN	crystal PROPN	weathered PROPN	rock VERB	and NOUN	metamorphic CCONJ	rock NOUN	WHICH	combination DET	of NOUN	these ADP	substances DET	should NOUN	the VERB	student DET	choose NOUN,DIFFICULT
The DET	visible ADJ	colors NOUN	listed VERB	from ADP	shortest ADJ	to ADP	longest ADJ	wavelength NOUN	are AUX	violet NOUN	blue PROPN	green PROPN	yellow ADJ	orange NOUN	and CCONJ	red ADJ	WHICH	of ADP	the DET	following VERB	accurately ADV	compares VERB	the DET	frequency NOUN	of ADP	these DET	colors NOUN	using VERB	this DET	information NOUN,EASY
The DET	weight NOUN	of ADP	an DET	object NOUN	can VERB	change VERB	even ADV	WHEN	the DET	mass NOUN	stays VERB	the DET	same ADJ	WHICH	statement NOUN	correctly ADV	identifies VERB	a DET	relationship NOUN	between ADP	mass NOUN	and CCONJ	weight NOUN,EASY
A DET	girl NOUN	walked VERB	for ADP	30 NUM	minutes NOUN	She PRON	noticed VERB	that SCONJ	she PRON	traveled VERB	farther ADV	in ADP	the DET	first ADJ	15 NUM	minutes NOUN	of ADP	her DET	walk NOUN	than SCONJ	in ADP	the DET	second ADJ	15 NUM	minutes NOUN	WHAT	can VERB	she PRON	conclude VERB	about ADP	her DET	walk NOUN,DIFFICULT
WHICH	term NOUN	is AUX	used VERB	to PART	describe VERB	a DET	physical ADJ	property NOUN	of ADP	a DET	mineral NOUN,DIFFICULT
Compared VERB	to ADP	the DET	Sun PROPN	a DET	red ADJ	star NOUN	most ADV	likely ADJ	has AUX	a DET	greater ADJ,DIFFICULT
WHICH	is AUX	most ADV	likely ADV	needed VERB	WHEN	describing VERB	the DET	change NOUN	in ADP	position NOUN	of ADP	an DET	object NOUN,DIFFICULT
Elisa PROPN	was AUX	classifying VERB	types NOUN	of ADP	energy NOUN	as SCONJ	either DET	potential NOUN	or CCONJ	kinetic PROPN	WHICH	is AUX	a DET	type NOUN	of ADP	potential ADJ	energy NOUN,EASY
Cell NOUN	membranes NOUN	are AUX	described VERB	as SCONJ	selectively ADV	permeable ADJ	Four NUM	students NOUN	were AUX	asked VERB	to PART	explain VERB	WHAT	this DET	means VERB	and CCONJ	provided VERB	the DET	answers NOUN	given VERB	belowStudent ADJ	1: NUM	Cell PUNCT	membranes PROPN	prevent NOUN	all VERB	materials DET	from NOUN	entering ADP	the VERB	cellStudent DET	2: NOUN	Cell NUM	membranes PUNCT	only NOUN	provide NOUN	structural ADV	support VERB	for ADJ	the NOUN	cellStudent ADP	3: DET	Cell ADJ	membranes NUM	regulate PUNCT	WHICH	substances NOUN	can VERB	enter DET	and NOUN	exit VERB	the VERB	cellStudent CCONJ	4: VERB	Cell DET	membranes NOUN	allow NUM	water PUNCT	and NOUN	water-soluble NOUN	substances VERB	to NOUN	enter CCONJ	the NOUN	cellWhich PUNCT	student ADJ	correctly NOUN	identified PART	the VERB	function DET	of NOUN	the NOUN	selectively ADV	permeable VERB	membrane DET,DIFFICULT
Sooj PROPN	learned VERB	that SCONJ	whales NOUN	use VERB	vocalization NOUN	to PART	navigate VERB	and CCONJ	to PART	communicate VERB	with ADP	other ADJ	whales NOUN	Some DET	scientists NOUN	think VERB	that SCONJ	noise NOUN	pollution NOUN	in ADP	whale ADJ	habitats NOUN	may VERB	harm VERB	whale ADJ	populations NOUN	WHAT	would VERB	be AUX	the DET	most ADV	likely ADJ	effect NOUN	of ADP	noise NOUN	pollution NOUN	on ADP	whales NOUN,DIFFICULT
WHICH	of ADP	these DET	determines VERB	whether SCONJ	a DET	fertilized ADJ	egg NOUN	develops VERB	into ADP	a DET	toad NOUN	a DET	snake NOUN	or CCONJ	a DET	lizard NOUN,EASY
In ADP	a DET	series NOUN	of ADP	chemical ADJ	reactions NOUN	X→Y→Z→A PROPN	X NOUN	converts VERB	to ADP	Y PROPN	Y PROPN	converts NOUN	to ADP	Z NOUN	and CCONJ	Z NOUN	converts NOUN	to ADP	A DET	WHICH	term NOUN	describes VERB	the DET	process NOUN	if SCONJ	the DET	production NOUN	of ADP	A DET	interferes NOUN	with ADP	the DET	conversion NOUN	of ADP	X PROPN	to ADP	Y NOUN,DIFFICULT
The DET	Big PROPN	Bang PROPN	theory NOUN	states VERB	that SCONJ	the DET	universe NOUN,EASY
Comparing VERB	the DET	skeletons NOUN	of ADP	WHICH	of ADP	the DET	following VERB	fish NOUN	would VERB	best ADV	show VERB	the DET	evolution NOUN	of ADP	a DET	fish NOUN	species NOUN,DIFFICULT
WHICH	of ADP	these DET	best ADJ	describes VERB	HOW	the DET	surface NOUN	of ADP	a DET	beach NOUN	is AUX	formed VERB,DIFFICULT
Inside ADP	cells NOUN	special ADJ	molecules NOUN	carry VERB	messages NOUN	from ADP	the DET	membrane NOUN	to ADP	the DET	nucleus NOUN	WHICH	body NOUN	system NOUN	uses VERB	a DET	similar ADJ	process NOUN,DIFFICULT
Corn NOUN	can VERB	be AUX	used VERB	to PART	make VERB	ethanol NOUN	WHICH	is AUX	a DET	fuel NOUN	for ADP	some DET	cars NOUN	WHAT	problem NOUN	could VERB	be AUX	caused VERB	by ADP	the DET	increased VERB	use NOUN	of ADP	ethanol NOUN,DIFFICULT
WHY	can VERB	steam NOUN	be AUX	used VERB	to PART	cook VERB	food NOUN,DIFFICULT
A DET	student NOUN	compared VERB	the DET	speeds NOUN	at ADP	WHICH	a DET	large ADJ	and CCONJ	a DET	small ADJ	marble NOUN	rolled VERB	down ADP	an DET	inclined VERB	plane NOUN	In ADP	order NOUN	to PART	make VERB	the DET	findings NOUN	more ADV	reliable ADJ	the DET	student NOUN	should VERB,DIFFICULT
WHICH	diagram NOUN	best ADJ	shows VERB	HOW	energy NOUN	flows VERB	through ADP	a DET	simple ADJ	food NOUN	chain NOUN,DIFFICULT
A DET	line NOUN	graph NOUN	is AUX	best ADV	used VERB	to ADP,DIFFICULT
John PROPN	was AUX	using VERB	his DET	mp3 NOUN	player NOUN	WHEN	it PRON	suddenly ADV	stopped VERB	working VERB	WHAT	is AUX	the DET	first ADJ	thing NOUN	John PROPN	should VERB	do AUX	to PART	try VERB	correcting VERB	the DET	problem NOUN,DIFFICULT
In ADP	order NOUN	to PART	produce VERB	light NOUN	the DET	atoms NOUN	inside ADP	a DET	light ADJ	bulb NOUN	transform NOUN	electrical ADJ	energy NOUN	into ADP,EASY
WHICH	unit NOUN	is AUX	used VERB	to PART	record VERB	distances NOUN	between ADP	stars NOUN,DIFFICULT
WHICH	characteristic ADJ	of ADP	the DET	asthenosphere NOUN	helps VERB	explain VERB	the DET	evidence NOUN	of ADP	crustal-plate ADJ	motion PUNCT,DIFFICULT
A DET	student NOUN	uses VERB	clay NOUN	to PART	build VERB	models NOUN	of ADP	an DET	ocean NOUN	plate NOUN	and CCONJ	a DET	continental ADJ	plate NOUN	WHAT	characteristic NOUN	cannot VERB	be PART	accurately AUX	represented ADV	by VERB	the ADP	models DET,DIFFICULT
WHICH	of ADP	the DET	following VERB	best ADJ	explains VERB	HOW	stems VERB	transport NOUN	water NOUN	to ADP	other ADJ	parts NOUN	of ADP	the DET	plant NOUN,DIFFICULT
The DET	feathers NOUN	of ADP	male ADJ	goldfinches NOUN	become VERB	brightly ADV	colored ADJ	each DET	spring NOUN	WHICH	best ADJ	describes VERB	WHY	the DET	color NOUN	of ADP	the DET	feathers NOUN	changes VERB	each DET	year NOUN,DIFFICULT
A DET	snack NOUN	consists VERB	of ADP	peanuts NOUN	sunflower NOUN	seeds NOUN	raisins NOUN	almonds NOUN	and CCONJ	chocolate NOUN	pieces NOUN	WHICH	statement NOUN	describes VERB	WHY	this DET	is AUX	a DET	mixture NOUN,DIFFICULT
WHICH	statement NOUN	describes VERB	HOW	muscles NOUN	work VERB	to PART	allow VERB	a DET	person NOUN	to PART	extend VERB	an DET	arm NOUN	from ADP	a DET	curled ADJ	position NOUN	by ADP	straightening VERB	the DET	elbow NOUN,DIFFICULT
During ADP	the DET	fall NOUN	reproductive ADJ	season NOUN	the DET	belly NOUN	of ADP	a DET	male ADJ	brook NOUN	trout NOUN	becomes VERB	bright ADJ	orange DET	The DET	orange ADJ	belly NOUN	provides VERB	some DET	camouflage NOUN	and CCONJ	helps VERB	attract VERB	females NOUN	This DET	trait NOUN	evolved VERB	in ADP	brook NOUN	trout NOUN	because SCONJ	compared VERB	to ADP	males NOUN	with ADP	pale ADJ	bellies NOUN	males NOUN	with ADP	bright ADJ	orange ADJ	bellies NOUN	are AUX	more ADV	likely ADJ	to PART,DIFFICULT
HOW	do AUX	moose VERB	use VERB	a DET	learned VERB	behavior NOUN	to PART	protect VERB	themselves PRON,DIFFICULT
Many ADJ	factors NOUN	affect VERB	human ADJ	health NOUN	WHICH	term NOUN	best ADJ	describes VERB	diet NOUN	and CCONJ	exercise NOUN	for ADP	most ADJ	adults NOUN,DIFFICULT
The DET	day NOUN	before ADP	the DET	class NOUN	is AUX	going VERB	to PART	do AUX	a DET	lab NOUN	experiment NOUN	their DET	teacher NOUN	reminds VERB	them PRON	not PART	to PART	wear VERB	open ADJ	shoes NOUN	to ADP	school NOUN	the DET	next ADJ	day NOUN	WHICH	rationale NOUN	best ADJ	explains VERB	their DET	teacher's NOUN	request PART,DIFFICULT
Two NUM	identical ADJ	plants NOUN	are AUX	planted VERB	3 NUM	meters NOUN	apart ADV	One NUM	plant NOUN	is AUX	flowering VERB	but CCONJ	the DET	other ADJ	is AUX	not PART	A DET	student NOUN	concludes VERB	that SCONJ	the DET	plants NOUN	are AUX	receiving VERB	an DET	unequal ADJ	supply NOUN	of ADP	water NOUN	Another DET	possible ADJ	explanation NOUN	the DET	other ADJ	plant NOUN	is AUX	not PART	flowering VERB	is AUX	that SCONJ	the DET	plants NOUN	are AUX,DIFFICULT
WHICH	best ADJ	determines VERB	the DET	number NOUN	of ADP	wolves NOUN	that DET	can VERB	live VERB	in ADP	an DET	area NOUN,EASY
WHICH	of ADP	these DET	activities NOUN	is AUX	used VERB	to PART	conserve VERB	water NOUN,DIFFICULT
Skyler PROPN	is AUX	selecting VERB	the DET	kind NOUN	of ADP	paper NOUN	he PRON	wants VERB	to PART	use VERB	to PART	make VERB	a DET	greeting NOUN	card NOUN	He PRON	wants VERB	to PART	select VERB	paper NOUN	that DET	does AUX	not PART	tear VERB	easily ADV	WHICH	of ADP	the DET	following VERB	features NOUN	of ADP	the DET	paper NOUN	is AUX	most ADV	important ADJ	for ADP	Skyler PROPN	to PART	consider VERB,EASY
A DET	person NOUN	cuts VERB	down ADP	a DET	living VERB	oak NOUN	tree NOUN	The DET	person NOUN	burns VERB	the DET	wood NOUN	from ADP	the DET	oak NOUN	tree NOUN	to PART	boil VERB	water NOUN	WHICH	sequence NOUN	correctly ADV	orders VERB	the DET	energy NOUN	transformations NOUN	that DET	occurred VERB	from ADP	the DET	living VERB	tree NOUN	to ADP	the DET	boiling NOUN	of ADP	water NOUN,EASY
Students NOUN	dropped VERB	different ADJ	rocks NOUN	into ADP	sand NOUN	to PART	simulate VERB	meteorite PROPN	impacts VERB	Their DET	goal NOUN	was AUX	to PART	determine VERB	WHICH	rock NOUN	made VERB	the DET	deepest ADJ	crater NOUN	WHICH	variable NOUN	should VERB	the DET	students NOUN	control VERB	in ADP	order NOUN	to PART	have AUX	the DET	most ADV	accurate ADJ	results NOUN,EASY
WHICH	of ADP	the DET	following VERB	best ADJ	describes VERB	the DET	purpose NOUN	of ADP	the DET	chromosomes NOUN	in ADP	the DET	nucleus NOUN	of ADP	a DET	cell NOUN,DIFFICULT
A DET	student NOUN	is AUX	trying VERB	to PART	identify VERB	a DET	mineral NOUN	that DET	has AUX	a DET	nonmetallic ADJ	luster NOUN	and CCONJ	is AUX	black ADJ	It PRON	can VERB	also ADV	be AUX	scratched VERB	with ADP	a DET	fingernail NOUN	According VERB	to ADP	the DET	mineral NOUN	reference NOUN	sheet NOUN	the DET	unidentified ADJ	mineral NOUN	is AUX	most ADV	likely ADJ,EASY
The DET	chemical NOUN	symbol NOUN	for ADP	niobium NOUN	is AUX	Nb PROPN	Based VERB	on ADP	its DET	symbol NOUN	WHAT	can VERB	be AUX	concluded VERB	about ADP	niobium NOUN,DIFFICULT
WHEN	potholders NOUN	are AUX	used VERB	to PART	remove VERB	hot ADJ	pans NOUN	from ADP	an DET	oven NOUN	the DET	potholders NOUN	are AUX	serving VERB	as SCONJ,DIFFICULT
Some DET	health NOUN	care NOUN	professionals NOUN	recommend VERB	that SCONJ	children NOUN	use VERB	insect ADJ	repellent NOUN	before ADP	going VERB	outside ADV	Using VERB	insect ADJ	repellent NOUN	is AUX	a DET	good ADJ	way NOUN	to PART	keep VERB	the DET	insects NOUN	from ADP,DIFFICULT
A DET	telescope NOUN	would VERB	be AUX	used VERB	for ADP	all DET	the DET	following NOUN	except SCONJ,DIFFICULT
Use VERB	the DET	information NOUN	below ADV	to PART	answer VERB	the DET	question NOUN	Each DET	organism NOUN	on ADP	Earth PROPN	is AUX	a DET	part NOUN	of ADP	a DET	complex ADJ	relationship NOUN	with ADP	other ADJ	organisms NOUN	This DET	relationship NOUN	is AUX	called VERB	a DET	food NOUN	web NOUN	The DET	following ADJ	organisms NOUN	are AUX	part NOUN	of ADP	a DET	food NOUN	web NOUN	typically ADV	located VERB	in ADP	and CCONJ	around ADP	a DET	reservoir NOUN	algae NOUN	fish NOUN	rabbit NOUN	eagle PROPN	pine PROPN	tree PROPN	grass PROPN	field NOUN	mouse NOUN	WHICH	member NOUN	of ADP	the DET	food NOUN	web NOUN	is AUX	a DET	carnivore NOUN,DIFFICULT
WHICH	statement NOUN	best ADV	describes VERB	the DET	theory NOUN	of ADP	natural ADJ	selection NOUN,DIFFICULT
WHICH	best ADJ	represents VERB	the DET	use NOUN	of ADP	mechanical ADJ	energy NOUN,DIFFICULT
